Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00      16/64          cml::et::detail::MatrixAssignmentUnroller<cml::et::OpAssign<float, float>, float, cml::fixed<4, 4>, cml::col_basis, cml::col_major, cml::matrix<float, cml::dynamic<std::allocator<void> >, cml::col_basis, cml::col_major> >::Eval<0, 0, 3, 3>::operator()(cml::matrix<float, cml::fixed<4, 4>, cml::col_basis, cml::col_major>&, cml::matrix<float, cml::dynamic<std::allocator<void> >, cml::col_basis, cml::col_major> const&) const [376]
                0.00    0.00      16/64          cml::et::detail::MatrixAssignmentUnroller<cml::et::OpAssign<float, float>, float, cml::dynamic<std::allocator<void> >, cml::col_basis, cml::col_major, cml::et::MatrixXpr<cml::et::MatrixTransposeOp<cml::matrix<float, cml::dynamic<std::allocator<void> >, cml::col_basis, cml::col_major> > > >::operator()(cml::matrix<float, cml::dynamic<std::allocator<void> >, cml::col_basis, cml::col_major>&, cml::et::MatrixXpr<cml::et::MatrixTransposeOp<cml::matrix<float, cml::dynamic<std::allocator<void> >, cml::col_basis, cml::col_major> > > const&, cml::dynamic_size_tag) [297]
[87]     0.0    0.00    0.00      64         cml::et::OpAssign<float, float>::apply(float&, float) const [87]
-----------------------------------------------
                0.00    0.00      60/60          cml::fixed_2D<float, 4, 4, cml::col_major>::operator()(unsigned int, unsigned int) [89]
[88]     0.0    0.00    0.00      60         cml::fixed_2D<float, 4, 4, cml::col_major>::get_element(unsigned int, unsigned int, cml::col_major) [88]
-----------------------------------------------
                0.00    0.00      12/60          cml::matrix<float, cml::fixed<4, 4>, cml::col_basis, cml::col_major>::set_basis_element(unsigned int, unsigned int, float, cml::col_basis) [111]
                0.00    0.00      16/60          cml::et::detail::MatrixAssignmentUnroller<cml::et::OpAssign<float, float>, float, cml::fixed<4, 4>, cml::col_basis, cml::col_major, cml::matrix<float, cml::dynamic<std::allocator<void> >, cml::col_basis, cml::col_major> >::Eval<0, 0, 3, 3>::operator()(cml::matrix<float, cml::fixed<4, 4>, cml::col_basis, cml::col_major>&, cml::matrix<float, cml::dynamic<std::allocator<void> >, cml::col_basis, cml::col_major> const&) const [376]
                0.00    0.00      32/60          void cml::identity_transform<float, cml::fixed<4, 4>, cml::col_basis, cml::col_major>(cml::matrix<float, cml::fixed<4, 4>, cml::col_basis, cml::col_major>&) [187]
[89]     0.0    0.00    0.00      60         cml::fixed_2D<float, 4, 4, cml::col_major>::operator()(unsigned int, unsigned int) [89]
                0.00    0.00      60/60          cml::fixed_2D<float, 4, 4, cml::col_major>::get_element(unsigned int, unsigned int, cml::col_major) [88]
-----------------------------------------------
                0.00    0.00      10/52          std::pair<unsigned int, unsigned int>::pair<unsigned int, unsigned int, void>(unsigned int&&, unsigned int&&) [127]
                0.00    0.00      42/52          std::pair<unsigned int, unsigned int>::pair<unsigned int, unsigned int>(std::pair<unsigned int, unsigned int>&&) [101]
[90]     0.0    0.00    0.00      52         unsigned int&& std::forward<unsigned int>(std::remove_reference<unsigned int>::type&) [90]
-----------------------------------------------
                0.00    0.00      48/48          cml::dynamic_2D<float, cml::col_major, std::allocator<void> >::operator()(unsigned int, unsigned int) [92]
[91]     0.0    0.00    0.00      48         cml::dynamic_2D<float, cml::col_major, std::allocator<void> >::get_element(unsigned int, unsigned int, cml::col_major) [91]
-----------------------------------------------
                0.00    0.00      16/48          cml::et::detail::MatrixAssignmentUnroller<cml::et::OpAssign<float, float>, float, cml::dynamic<std::allocator<void> >, cml::col_basis, cml::col_major, cml::matrix<float, cml::external<-1, -1>, cml::col_basis, cml::row_major> >::operator()(cml::matrix<float, cml::dynamic<std::allocator<void> >, cml::col_basis, cml::col_major>&, cml::matrix<float, cml::external<-1, -1>, cml::col_basis, cml::row_major> const&, cml::dynamic_size_tag) [300]
                0.00    0.00      16/48          cml::et::detail::MatrixAssignmentUnroller<cml::et::OpAssign<float, float>, float, cml::dynamic<std::allocator<void> >, cml::col_basis, cml::col_major, cml::matrix<float, cml::dynamic<std::allocator<void> >, cml::col_basis, cml::col_major> >::operator()(cml::matrix<float, cml::dynamic<std::allocator<void> >, cml::col_basis, cml::col_major>&, cml::matrix<float, cml::dynamic<std::allocator<void> >, cml::col_basis, cml::col_major> const&, cml::dynamic_size_tag) [303]
                0.00    0.00      16/48          cml::et::detail::MatrixAssignmentUnroller<cml::et::OpAssign<float, float>, float, cml::dynamic<std::allocator<void> >, cml::col_basis, cml::col_major, cml::et::MatrixXpr<cml::et::MatrixTransposeOp<cml::matrix<float, cml::dynamic<std::allocator<void> >, cml::col_basis, cml::col_major> > > >::operator()(cml::matrix<float, cml::dynamic<std::allocator<void> >, cml::col_basis, cml::col_major>&, cml::et::MatrixXpr<cml::et::MatrixTransposeOp<cml::matrix<float, cml::dynamic<std::allocator<void> >, cml::col_basis, cml::col_major> > > const&, cml::dynamic_size_tag) [297]
[92]     0.0    0.00    0.00      48         cml::dynamic_2D<float, cml::col_major, std::allocator<void> >::operator()(unsigned int, unsigned int) [92]
                0.00    0.00      48/48          cml::dynamic_2D<float, cml::col_major, std::allocator<void> >::get_element(unsigned int, unsigned int, cml::col_major) [91]
-----------------------------------------------
                0.00    0.00      48/48          cml::dynamic_2D<float, cml::col_major, std::allocator<void> >::operator()(unsigned int, unsigned int) const [94]
[93]     0.0    0.00    0.00      48         cml::dynamic_2D<float, cml::col_major, std::allocator<void> >::get_element(unsigned int, unsigned int, cml::col_major) const [93]
-----------------------------------------------
                0.00    0.00      48/48          cml::et::ExprTraits<cml::matrix<float, cml::dynamic<std::allocator<void> >, cml::col_basis, cml::col_major> >::get(cml::matrix<float, cml::dynamic<std::allocator<void> >, cml::col_basis, cml::col_major> const&, unsigned int, unsigned int) const [95]
[94]     0.0    0.00    0.00      48         cml::dynamic_2D<float, cml::col_major, std::allocator<void> >::operator()(unsigned int, unsigned int) const [94]
                0.00    0.00      48/48          cml::dynamic_2D<float, cml::col_major, std::allocator<void> >::get_element(unsigned int, unsigned int, cml::col_major) const [93]
-----------------------------------------------
                0.00    0.00      16/48          cml::et::detail::MatrixAssignmentUnroller<cml::et::OpAssign<float, float>, float, cml::dynamic<std::allocator<void> >, cml::col_basis, cml::col_major, cml::matrix<float, cml::dynamic<std::allocator<void> >, cml::col_basis, cml::col_major> >::operator()(cml::matrix<float, cml::dynamic<std::allocator<void> >, cml::col_basis, cml::col_major>&, cml::matrix<float, cml::dynamic<std::allocator<void> >, cml::col_basis, cml::col_major> const&, cml::dynamic_size_tag) [303]
                0.00    0.00      16/48          cml::et::detail::MatrixAssignmentUnroller<cml::et::OpAssign<float, float>, float, cml::fixed<4, 4>, cml::col_basis, cml::col_major, cml::matrix<float, cml::dynamic<std::allocator<void> >, cml::col_basis, cml::col_major> >::Eval<0, 0, 3, 3>::operator()(cml::matrix<float, cml::fixed<4, 4>, cml::col_basis, cml::col_major>&, cml::matrix<float, cml::dynamic<std::allocator<void> >, cml::col_basis, cml::col_major> const&) const [376]
                0.00    0.00      16/48          cml::et::MatrixTransposeOp<cml::matrix<float, cml::dynamic<std::allocator<void> >, cml::col_basis, cml::col_major> >::operator()(unsigned int, unsigned int) const [107]
[95]     0.0    0.00    0.00      48         cml::et::ExprTraits<cml::matrix<float, cml::dynamic<std::allocator<void> >, cml::col_basis, cml::col_major> >::get(cml::matrix<float, cml::dynamic<std::allocator<void> >, cml::col_basis, cml::col_major> const&, unsigned int, unsigned int) const [95]
                0.00    0.00      48/48          cml::dynamic_2D<float, cml::col_major, std::allocator<void> >::operator()(unsigned int, unsigned int) const [94]
-----------------------------------------------
                0.00    0.00       1/41          cml::matrix<float, cml::fixed<4, 4>, cml::col_basis, cml::col_major>::size() const [380]
                0.00    0.00      40/41          void cml::identity_transform<float, cml::fixed<4, 4>, cml::col_basis, cml::col_major>(cml::matrix<float, cml::fixed<4, 4>, cml::col_basis, cml::col_major>&) [187]
[96]     0.0    0.00    0.00      41         cml::fixed_2D<float, 4, 4, cml::col_major>::cols() const [96]
-----------------------------------------------
                0.00    0.00       2/34          void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<Dodge::Renderer::mode_t const, int> > >::construct<std::pair<Dodge::Renderer::mode_t, int> >(std::_Rb_tree_node<std::pair<Dodge::Renderer::mode_t const, int> >*, std::pair<Dodge::Renderer::mode_t, int>&&) [225]
                0.00    0.00      32/34          void __gnu_cxx::new_allocator<float>::construct<float>(float*, float&&) [99]
[97]     0.0    0.00    0.00      34         operator new(unsigned int, void*) [97]
-----------------------------------------------
                0.00    0.00      32/32          cml::dynamic_2D<float, cml::col_major, std::allocator<void> >::destroy() [131]
[98]     0.0    0.00    0.00      32         __gnu_cxx::new_allocator<float>::destroy(float*) [98]
-----------------------------------------------
                0.00    0.00      32/32          cml::dynamic_2D<float, cml::col_major, std::allocator<void> >::resize(unsigned int, unsigned int) [130]
[99]     0.0    0.00    0.00      32         void __gnu_cxx::new_allocator<float>::construct<float>(float*, float&&) [99]
                0.00    0.00      32/32          float&& std::forward<float>(std::remove_reference<float>::type&) [100]
                0.00    0.00      32/34          operator new(unsigned int, void*) [97]
-----------------------------------------------
                0.00    0.00      32/32          void __gnu_cxx::new_allocator<float>::construct<float>(float*, float&&) [99]
[100]    0.0    0.00    0.00      32         float&& std::forward<float>(std::remove_reference<float>::type&) [100]
-----------------------------------------------
                0.00    0.00       1/21          cml::et::detail::MatrixAssignmentUnroller<cml::et::OpAssign<float, float>, float, cml::dynamic<std::allocator<void> >, cml::col_basis, cml::col_major, cml::matrix<float, cml::external<-1, -1>, cml::col_basis, cml::row_major> >::operator()(cml::matrix<float, cml::dynamic<std::allocator<void> >, cml::col_basis, cml::col_major>&, cml::matrix<float, cml::external<-1, -1>, cml::col_basis, cml::row_major> const&, cml::dynamic_size_tag) [300]
                0.00    0.00       1/21          cml::et::detail::MatrixAssignmentUnroller<cml::et::OpAssign<float, float>, float, cml::dynamic<std::allocator<void> >, cml::col_basis, cml::col_major, cml::matrix<float, cml::external<-1, -1>, cml::col_basis, cml::row_major> >::CheckOrResize(cml::matrix<float, cml::dynamic<std::allocator<void> >, cml::col_basis, cml::col_major>&, cml::matrix<float, cml::external<-1, -1>, cml::col_basis, cml::row_major> const&, cml::resizable_tag) [298]
