Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      10/10          boost::detail::variant::invoke_visitor<boost::detail::variant::get_visitor<Functor<void, TypeList<int, NullType> > > >::result_type boost::detail::variant::visitation_impl<mpl_::int_<0>, boost::detail::variant::visitation_impl_step<boost::mpl::l_iter<boost::mpl::l_item<mpl_::long_<3l>, Functor<void, NullType>, boost::mpl::l_item<mpl_::long_<2l>, Functor<void, TypeList<int, NullType> >, boost::mpl::l_item<mpl_::long_<1l>, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::mpl::l_end> > > >, boost::mpl::l_iter<boost::mpl::l_end> >, boost::detail::variant::invoke_visitor<boost::detail::variant::get_visitor<Functor<void, TypeList<int, NullType> > > >, void*, boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_>::has_fallback_type_>(int, int, boost::detail::variant::invoke_visitor<boost::detail::variant::get_visitor<Functor<void, TypeList<int, NullType> > > >&, void*, mpl_::bool_<false>, boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_>::has_fallback_type_, mpl_::int_<0>*, boost::detail::variant::visitation_impl_step<boost::mpl::l_iter<boost::mpl::l_item<mpl_::long_<3l>, Functor<void, NullType>, boost::mpl::l_item<mpl_::long_<2l>, Functor<void, TypeList<int, NullType> >, boost::mpl::l_item<mpl_::long_<1l>, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::mpl::l_end> > > >, boost::mpl::l_iter<boost::mpl::l_end> >*) [119]
-----------------------------------------------
                0.00    0.00      10/10          boost::detail::variant::get_visitor<Functor<void, TypeList<int, NullType> > >::operator()(Functor<void, TypeList<int, NullType> >&) const [130]
[125]    0.0    0.00    0.00      10         Functor<void, TypeList<int, NullType> >* boost::addressof<Functor<void, TypeList<int, NullType> > >(Functor<void, TypeList<int, NullType> >&) [125]
                0.00    0.00      10/10          boost::detail::addr_impl_ref<Functor<void, TypeList<int, NullType> > >::addr_impl_ref(Functor<void, TypeList<int, NullType> >&) [114]
                0.00    0.00      10/10          boost::detail::addr_impl_ref<Functor<void, TypeList<int, NullType> > >::operator Functor<void, TypeList<int, NullType> >&() const [128]
                0.00    0.00      10/10          boost::detail::addressof_impl<Functor<void, TypeList<int, NullType> > >::f(Functor<void, TypeList<int, NullType> >&, long) [115]
-----------------------------------------------
                0.00    0.00      10/10          Functor<void, TypeList<int, NullType> >::operator()(int) const [133]
[126]    0.0    0.00    0.00      10         FunctorHandler<Functor<void, TypeList<int, NullType> >, void (*)(int)>::operator()(int) const [126]
-----------------------------------------------
                0.00    0.00      10/10          void cml::identity_transform<float, cml::fixed<4, 4>, cml::col_basis, cml::col_major>(cml::matrix<float, cml::fixed<4, 4>, cml::col_basis, cml::col_major>&) [194]
[127]    0.0    0.00    0.00      10         cml::fixed_2D<float, 4, 4, cml::col_major>::rows() const [127]
-----------------------------------------------
                0.00    0.00      10/10          Functor<void, TypeList<int, NullType> >* boost::addressof<Functor<void, TypeList<int, NullType> > >(Functor<void, TypeList<int, NullType> >&) [125]
[128]    0.0    0.00    0.00      10         boost::detail::addr_impl_ref<Functor<void, TypeList<int, NullType> > >::operator Functor<void, TypeList<int, NullType> >&() const [128]
-----------------------------------------------
                0.00    0.00      10/10          boost::aligned_storage<4u, 4u>::address() [111]
[129]    0.0    0.00    0.00      10         boost::detail::aligned_storage::aligned_storage_imp<4u, 4u>::address() const [129]
-----------------------------------------------
                0.00    0.00      10/10          Functor<void, TypeList<int, NullType> >* boost::detail::variant::invoke_visitor<boost::detail::variant::get_visitor<Functor<void, TypeList<int, NullType> > > >::internal_visit<Functor<void, TypeList<int, NullType> > >(Functor<void, TypeList<int, NullType> >&, int) [117]
[130]    0.0    0.00    0.00      10         boost::detail::variant::get_visitor<Functor<void, TypeList<int, NullType> > >::operator()(Functor<void, TypeList<int, NullType> >&) const [130]
                0.00    0.00      10/10          Functor<void, TypeList<int, NullType> >* boost::addressof<Functor<void, TypeList<int, NullType> > >(Functor<void, TypeList<int, NullType> >&) [125]
-----------------------------------------------
                0.00    0.00      10/10          boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_>::which() const [132]
[131]    0.0    0.00    0.00      10         boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_>::using_backup() const [131]
-----------------------------------------------
                0.00    0.00      10/10          boost::detail::variant::invoke_visitor<boost::detail::variant::get_visitor<Functor<void, TypeList<int, NullType> > > >::result_type boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_>::internal_apply_visitor<boost::detail::variant::invoke_visitor<boost::detail::variant::get_visitor<Functor<void, TypeList<int, NullType> > > > >(boost::detail::variant::invoke_visitor<boost::detail::variant::get_visitor<Functor<void, TypeList<int, NullType> > > >&) [123]
[132]    0.0    0.00    0.00      10         boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_>::which() const [132]
                0.00    0.00      10/10          boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_>::using_backup() const [131]
-----------------------------------------------
                0.00    0.00      10/10          Dodge::WinIO::doEvents() [415]
[133]    0.0    0.00    0.00      10         Functor<void, TypeList<int, NullType> >::operator()(int) const [133]
                0.00    0.00      10/10          std::auto_ptr<FunctorImpl<void, TypeList<int, NullType> > >::operator*() const [135]
                0.00    0.00      10/10          FunctorHandler<Functor<void, TypeList<int, NullType> >, void (*)(int)>::operator()(int) const [126]
                0.00    0.00       5/5           keyDown(int) [145]
                0.00    0.00       5/5           keyUp(int) [144]
-----------------------------------------------
                0.00    0.00      10/10          Dodge::WinIO::doEvents() [415]
[134]    0.0    0.00    0.00      10         __gnu_cxx::__normal_iterator<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_>*, std::vector<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_>, std::allocator<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_> > > >::operator*() const [134]
-----------------------------------------------
                0.00    0.00      10/10          Functor<void, TypeList<int, NullType> >::operator()(int) const [133]
[135]    0.0    0.00    0.00      10         std::auto_ptr<FunctorImpl<void, TypeList<int, NullType> > >::operator*() const [135]
-----------------------------------------------
                0.00    0.00      10/10          Dodge::WinIO::doEvents() [415]
[136]    0.0    0.00    0.00      10         std::vector<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_>, std::allocator<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_> > >::begin() [136]
                0.00    0.00      10/29          __gnu_cxx::__normal_iterator<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_>*, std::vector<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_>, std::allocator<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_> > > >::__normal_iterator(boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_>* const&) [90]
-----------------------------------------------
                0.00    0.00       9/9           Dodge::WinIO::doEvents() [415]
[137]    0.0    0.00    0.00       9         __gnu_cxx::__normal_iterator<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_>*, std::vector<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_>, std::allocator<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_> > > >::operator++() [137]
-----------------------------------------------
                0.00    0.00       1/8           std::_Rb_tree<Dodge::Renderer::mode_t, std::pair<Dodge::Renderer::mode_t const, int>, std::_Select1st<std::pair<Dodge::Renderer::mode_t const, int> >, std::less<Dodge::Renderer::mode_t>, std::allocator<std::pair<Dodge::Renderer::mode_t const, int> > >::find(Dodge::Renderer::mode_t const&) [316]
                0.00    0.00       1/8           std::pair<std::_Rb_tree_iterator<std::pair<Dodge::Renderer::mode_t const, int> >, bool> std::_Rb_tree<Dodge::Renderer::mode_t, std::pair<Dodge::Renderer::mode_t const, int>, std::_Select1st<std::pair<Dodge::Renderer::mode_t const, int> >, std::less<Dodge::Renderer::mode_t>, std::allocator<std::pair<Dodge::Renderer::mode_t const, int> > >::_M_insert_unique<std::pair<Dodge::Renderer::mode_t, int> >(std::pair<Dodge::Renderer::mode_t, int>&&) [315]
                0.00    0.00       2/8           std::_Rb_tree<Dodge::Renderer::mode_t, std::pair<Dodge::Renderer::mode_t const, int>, std::_Select1st<std::pair<Dodge::Renderer::mode_t const, int> >, std::less<Dodge::Renderer::mode_t>, std::allocator<std::pair<Dodge::Renderer::mode_t const, int> > >::lower_bound(Dodge::Renderer::mode_t const&) [251]
                0.00    0.00       2/8           std::_Rb_tree_iterator<std::pair<Dodge::Renderer::mode_t const, int> > std::_Rb_tree<Dodge::Renderer::mode_t, std::pair<Dodge::Renderer::mode_t const, int>, std::_Select1st<std::pair<Dodge::Renderer::mode_t const, int> >, std::less<Dodge::Renderer::mode_t>, std::allocator<std::pair<Dodge::Renderer::mode_t const, int> > >::_M_insert_unique_<std::pair<Dodge::Renderer::mode_t, int> >(std::_Rb_tree_const_iterator<std::pair<Dodge::Renderer::mode_t const, int> >, std::pair<Dodge::Renderer::mode_t, int>&&) [255]
                0.00    0.00       2/8           std::_Rb_tree_iterator<std::pair<Dodge::Renderer::mode_t const, int> > std::_Rb_tree<Dodge::Renderer::mode_t, std::pair<Dodge::Renderer::mode_t const, int>, std::_Select1st<std::pair<Dodge::Renderer::mode_t const, int> >, std::less<Dodge::Renderer::mode_t>, std::allocator<std::pair<Dodge::Renderer::mode_t const, int> > >::_M_insert_<std::pair<Dodge::Renderer::mode_t, int> >(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::pair<Dodge::Renderer::mode_t, int>&&) [248]
[138]    0.0    0.00    0.00       8         std::_Rb_tree<Dodge::Renderer::mode_t, std::pair<Dodge::Renderer::mode_t const, int>, std::_Select1st<std::pair<Dodge::Renderer::mode_t const, int> >, std::less<Dodge::Renderer::mode_t>, std::allocator<std::pair<Dodge::Renderer::mode_t const, int> > >::_M_end() [138]
-----------------------------------------------
                0.00    0.00       2/8           std::pair<std::__decay_and_strip<Dodge::Renderer::mode_t>::__type, std::__decay_and_strip<int>::__type> std::make_pair<Dodge::Renderer::mode_t, int>(Dodge::Renderer::mode_t&&, int&&) [262]
                0.00    0.00       2/8           std::pair<Dodge::Renderer::mode_t, int>::pair<Dodge::Renderer::mode_t, int, void>(Dodge::Renderer::mode_t&&, int&&) [247]
                0.00    0.00       2/8           std::pair<Dodge::Renderer::mode_t, int>::pair<Dodge::Renderer::mode_t, int>(std::pair<Dodge::Renderer::mode_t, int>&&) [246]
                0.00    0.00       2/8           std::pair<Dodge::Renderer::mode_t const, int>::pair<Dodge::Renderer::mode_t, int>(std::pair<Dodge::Renderer::mode_t, int>&&) [245]
[139]    0.0    0.00    0.00       8         Dodge::Renderer::mode_t&& std::forward<Dodge::Renderer::mode_t>(std::remove_reference<Dodge::Renderer::mode_t>::type&) [139]
-----------------------------------------------
                0.00    0.00       2/8           std::pair<std::__decay_and_strip<Dodge::Renderer::mode_t>::__type, std::__decay_and_strip<int>::__type> std::make_pair<Dodge::Renderer::mode_t, int>(Dodge::Renderer::mode_t&&, int&&) [262]
                0.00    0.00       2/8           std::pair<Dodge::Renderer::mode_t, int>::pair<Dodge::Renderer::mode_t, int, void>(Dodge::Renderer::mode_t&&, int&&) [247]
                0.00    0.00       2/8           std::pair<Dodge::Renderer::mode_t, int>::pair<Dodge::Renderer::mode_t, int>(std::pair<Dodge::Renderer::mode_t, int>&&) [246]
                0.00    0.00       2/8           std::pair<Dodge::Renderer::mode_t const, int>::pair<Dodge::Renderer::mode_t, int>(std::pair<Dodge::Renderer::mode_t, int>&&) [245]
[140]    0.0    0.00    0.00       8         int&& std::forward<int>(std::remove_reference<int>::type&) [140]
-----------------------------------------------
                0.00    0.00       6/6           Dodge::Renderer::setMode(Dodge::Renderer::mode_t) [284]
[141]    0.0    0.00    0.00       6         std::_Rb_tree_iterator<std::pair<Dodge::Renderer::mode_t const, int> >::operator->() const [141]
                0.00    0.00       6/6           std::pair<Dodge::Renderer::mode_t const, int>* std::__addressof<std::pair<Dodge::Renderer::mode_t const, int> >(std::pair<Dodge::Renderer::mode_t const, int>&) [142]
-----------------------------------------------
                0.00    0.00       6/6           std::_Rb_tree_iterator<std::pair<Dodge::Renderer::mode_t const, int> >::operator->() const [141]
[142]    0.0    0.00    0.00       6         std::pair<Dodge::Renderer::mode_t const, int>* std::__addressof<std::pair<Dodge::Renderer::mode_t const, int> >(std::pair<Dodge::Renderer::mode_t const, int>&) [142]
-----------------------------------------------
                0.00    0.00       6/6           void std::swap<Dodge::Camera*>(Dodge::Camera*&, Dodge::Camera*&) [259]
[143]    0.0    0.00    0.00       6         std::remove_reference<Dodge::Camera*&>::type&& std::move<Dodge::Camera*&>(Dodge::Camera*&) [143]
-----------------------------------------------
                0.00    0.00       5/5           Functor<void, TypeList<int, NullType> >::operator()(int) const [133]
[144]    0.0    0.00    0.00       5         keyUp(int) [144]
                0.00    0.00       1/3           quit() [186]
-----------------------------------------------
                0.00    0.00       5/5           Functor<void, TypeList<int, NullType> >::operator()(int) const [133]
[145]    0.0    0.00    0.00       5         keyDown(int) [145]
                0.00    0.00       2/3           quit() [186]
-----------------------------------------------
                0.00    0.00       2/5           std::_Rb_tree<Dodge::Renderer::mode_t, std::pair<Dodge::Renderer::mode_t const, int>, std::_Select1st<std::pair<Dodge::Renderer::mode_t const, int> >, std::less<Dodge::Renderer::mode_t>, std::allocator<std::pair<Dodge::Renderer::mode_t const, int> > >::_S_key(std::_Rb_tree_node<std::pair<Dodge::Renderer::mode_t const, int> > const*) [256]
                0.00    0.00       3/5           std::_Rb_tree<Dodge::Renderer::mode_t, std::pair<Dodge::Renderer::mode_t const, int>, std::_Select1st<std::pair<Dodge::Renderer::mode_t const, int> >, std::less<Dodge::Renderer::mode_t>, std::allocator<std::pair<Dodge::Renderer::mode_t const, int> > >::_S_key(std::_Rb_tree_node_base const*) [189]
[146]    0.0    0.00    0.00       5         std::_Select1st<std::pair<Dodge::Renderer::mode_t const, int> >::operator()(std::pair<Dodge::Renderer::mode_t const, int> const&) const [146]
-----------------------------------------------
                0.00    0.00       1/5           std::_Rb_tree<Dodge::Renderer::mode_t, std::pair<Dodge::Renderer::mode_t const, int>, std::_Select1st<std::pair<Dodge::Renderer::mode_t const, int> >, std::less<Dodge::Renderer::mode_t>, std::allocator<std::pair<Dodge::Renderer::mode_t const, int> > >::find(Dodge::Renderer::mode_t const&) [316]
                0.00    0.00       1/5           std::_Rb_tree_iterator<std::pair<Dodge::Renderer::mode_t const, int> > std::_Rb_tree<Dodge::Renderer::mode_t, std::pair<Dodge::Renderer::mode_t const, int>, std::_Select1st<std::pair<Dodge::Renderer::mode_t const, int> >, std::less<Dodge::Renderer::mode_t>, std::allocator<std::pair<Dodge::Renderer::mode_t const, int> > >::_M_insert_unique_<std::pair<Dodge::Renderer::mode_t, int> >(std::_Rb_tree_const_iterator<std::pair<Dodge::Renderer::mode_t const, int> >, std::pair<Dodge::Renderer::mode_t, int>&&) [255]
                0.00    0.00       1/5           std::_Rb_tree_iterator<std::pair<Dodge::Renderer::mode_t const, int> > std::_Rb_tree<Dodge::Renderer::mode_t, std::pair<Dodge::Renderer::mode_t const, int>, std::_Select1st<std::pair<Dodge::Renderer::mode_t const, int> >, std::less<Dodge::Renderer::mode_t>, std::allocator<std::pair<Dodge::Renderer::mode_t const, int> > >::_M_insert_<std::pair<Dodge::Renderer::mode_t, int> >(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::pair<Dodge::Renderer::mode_t, int>&&) [248]
                0.00    0.00       2/5           std::_Rb_tree<Dodge::Renderer::mode_t, std::pair<Dodge::Renderer::mode_t const, int>, std::_Select1st<std::pair<Dodge::Renderer::mode_t const, int> >, std::less<Dodge::Renderer::mode_t>, std::allocator<std::pair<Dodge::Renderer::mode_t const, int> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<Dodge::Renderer::mode_t const, int> >*, std::_Rb_tree_node<std::pair<Dodge::Renderer::mode_t const, int> >*, Dodge::Renderer::mode_t const&) [188]
[147]    0.0    0.00    0.00       5         std::less<Dodge::Renderer::mode_t>::operator()(Dodge::Renderer::mode_t const&, Dodge::Renderer::mode_t const&) const [147]
-----------------------------------------------
                0.00    0.00       1/5           std::_Rb_tree<Dodge::Renderer::mode_t, std::pair<Dodge::Renderer::mode_t const, int>, std::_Select1st<std::pair<Dodge::Renderer::mode_t const, int> >, std::less<Dodge::Renderer::mode_t>, std::allocator<std::pair<Dodge::Renderer::mode_t const, int> > >::~_Rb_tree() [320]
                0.00    0.00       1/5           std::_Rb_tree<Dodge::Renderer::mode_t, std::pair<Dodge::Renderer::mode_t const, int>, std::_Select1st<std::pair<Dodge::Renderer::mode_t const, int> >, std::less<Dodge::Renderer::mode_t>, std::allocator<std::pair<Dodge::Renderer::mode_t const, int> > >::find(Dodge::Renderer::mode_t const&) [316]
                0.00    0.00       1/5           std::pair<std::_Rb_tree_iterator<std::pair<Dodge::Renderer::mode_t const, int> >, bool> std::_Rb_tree<Dodge::Renderer::mode_t, std::pair<Dodge::Renderer::mode_t const, int>, std::_Select1st<std::pair<Dodge::Renderer::mode_t const, int> >, std::less<Dodge::Renderer::mode_t>, std::allocator<std::pair<Dodge::Renderer::mode_t const, int> > >::_M_insert_unique<std::pair<Dodge::Renderer::mode_t, int> >(std::pair<Dodge::Renderer::mode_t, int>&&) [315]
                0.00    0.00       2/5           std::_Rb_tree<Dodge::Renderer::mode_t, std::pair<Dodge::Renderer::mode_t const, int>, std::_Select1st<std::pair<Dodge::Renderer::mode_t const, int> >, std::less<Dodge::Renderer::mode_t>, std::allocator<std::pair<Dodge::Renderer::mode_t const, int> > >::lower_bound(Dodge::Renderer::mode_t const&) [251]
[148]    0.0    0.00    0.00       5         std::_Rb_tree<Dodge::Renderer::mode_t, std::pair<Dodge::Renderer::mode_t const, int>, std::_Select1st<std::pair<Dodge::Renderer::mode_t const, int> >, std::less<Dodge::Renderer::mode_t>, std::allocator<std::pair<Dodge::Renderer::mode_t const, int> > >::_M_begin() [148]
-----------------------------------------------
                0.00    0.00       2/4           Dodge::RenderBrush::RenderBrush() [206]
                0.00    0.00       2/4           Dodge::Texture::Texture(char const*) [419]
[149]    0.0    0.00    0.00       4         Dodge::Asset::Asset() [149]
-----------------------------------------------
                0.00    0.00       2/4           Dodge::Camera::Camera(float, float) [11]
                0.00    0.00       2/4           Dodge::Camera::setProjection(float, float) [208]
[150]    0.0    0.00    0.00       4         Dodge::Camera::setTranslation(float, float) [150]
                0.00    0.00      12/12          cml::fixed_2D<float, 4, 4, cml::col_major>::data() [107]
-----------------------------------------------
                0.00    0.00       4/4           Dodge::RenderBrush::RenderBrush() [206]
[151]    0.0    0.00    0.00       4         Dodge::Colour::Colour(float, float, float, float) [151]
-----------------------------------------------
                0.00    0.00       2/4           Dodge::Renderer::constructTexturedShaderProg() [281]
                0.00    0.00       2/4           Dodge::Renderer::constructNonTexturedShaderProg() [282]
